970,"Oshawa, ON, Canada"
971,"Concord, NC"
972,"Ulm, BW, Germany"
973,"Detroit, ME"
974,"Valbonne, PR, France"
975,"Pontiac, MI"
976,"Mar del Plata, BA, Argentina"
977,"Neuquen, NQ, Argentina"
978,"Wilmington, NC"
979,"Chester Springs, PA"
980,"Chandler Heights, AZ"
981,"San Leandro, CA"
982,"Charleston, WV"
983,"Tashkent, TO, Uzbekistan"
984,"Cali, VC, Colombia"
985,"Sandisfield, MA"
986,"Plymouth, MA"
987,"San Mateo, FL"
988,"Levis, QC, Canada"
989,"Altrincham, EN, United Kingdom"
990,"Covington, KY"
991,"Taunton, MA"
992,"California, PA"
993,"Allen Park, MI"
994,"Bellevue, ID"
995,"Ridley Park, PA"
996,"Courbevoic, IL, France"
997,"Morris Plains, NJ"
998,"Hsin-Chu County, CN, China"
999,"Yerevan, ER, Armenia"
1000,"Monument, CO"
1001,"Tainan, KH, Taiwan"
1002,"Taichung City, TP, Taiwan"
1003,"Maryland Heights, MO"
1004,"Lake Saint Louis, MO"
1005,"Chu-nan, TW, Taiwan"
1006,"Julianadorp, NH, Netherlands"
1007,"Clementi, SG, Singapore"
1008,"Hoofddorp, NH, Netherlands"
1009,"West McLean, VA"
1010,"Annapolis, MD"
1011,"Tampines, SG, Singapore"
1012,"Woodlands, SG, Singapore"
1013,"Bad Homburg, HE, Germany"
1014,"North Houston, TX"
1015,"Yulee, FL"
1016,"Fort Wayne, IN"
1017,"Mountain View, MO"
1018,"Rabat, RA, Morocco"
1019,"Panchiao, TP, Taiwan"
1020,"Sembawang, SG, Singapore"
1021,"Santa Clarita, CA"
1022,"Shevlin, MN"
1023,"Nineveh, NI, Iraq"
1024,"Edgewater, NJ"
1025,"Shreveport, LA"
1026,"Fort George G Meade, MD"
1027,"Bedok, SG, Singapore"
1028,"Raffles Park, SG, Singapore"
1029,"Cape Canaveral, FL"
1030,"Georgiana, AL"
1031,"London, OH"
1032,"T'ai-chung, TA, Taiwan"
1033,"Port of Spain, PO, Trinidad and Tobago"
1034,"New City, NY"
1035,"Richmond, BC, Canada"
1036,"Taichung City, CN, China"
1037,"Giza, JZ, Egypt"
1038,"Pasir Ris, SG, Singapore"
1039,"Richmond, VA, United States"
1040,"Hilbert, WI"
